0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0.6449087,0.703818,0.665622,0.6619213,0.55749625,0.6611757,0.54726744,0.6822176,0.55847543,0.74601007,0.6636682,0.6255291,0.562111,0.7109913,0.55071056,0.7353143,0.6450448,0.64890206,0.7210363,0.5864916,0.61912066,0.6957259,0.6469859,0.9999999,0.65231925,0.60253817,0.6552689,0.72768736,0.7093939,0.7216458,0.7011434,0.7011434,0.7171972,0.42859337,0.6851334,0.75574696,0.41912,0.4186004,0.6826356,0.74812895,0.634899,0.5831209,0.56956583,0.6970606,0.66356343,0.55251896,0.44398338,0.56896454,0.50755316,0.6438524,0.6166249,0.54222906,0.46724465,0.58638895,0.57181937,0.5661799,0.55637854,0.53287905,0.542407,0.5516924,0.6481426,0.56490314,0.5274074,0.5140592,0.5131605,0.45712867,0.44711152,0.5337077,0.57836235,0.6047281,0.5543815,0.58589375,0.5414109,0.55481523,0.5299652,0.5690919,0.5560872,0.5665104,0.5642757,0.5846276,0.57169986,0.5317547,0.6648028,0.497293,0.489301,0.5662715,0.49521384,0.51486874,0.5316468,0.51890796,0.5548697,0.56308,0.6000383,0.5465117
0.663998,0.69334924,0.6569601,0.63677436,0.59914494,0.7479105,0.62339073,0.7034085,0.7067587,0.6977274,0.661126,0.60971665,0.519311,0.637614,0.5349029,0.5943864,0.55408955,0.7334964,0.6622588,0.6916246,0.63170964,0.7045502,0.6610299,0.65231925,0.9999998,0.44733098,0.66574866,0.6402726,0.6764126,0.6678893,0.6258064,0.6258064,0.6973289,0.6359961,0.7403603,0.67350715,0.5623339,0.563356,0.6082366,0.68587434,0.5842484,0.722631,0.58701944,0.6485086,0.6323903,0.5535681,0.53462803,0.5684622,0.49259812,0.6324306,0.55931836,0.49629363,0.49681944,0.539527,0.54166394,0.51416045,0.48899436,0.5311827,0.56885886,0.5641487,0.59297085,0.52234155,0.47796288,0.49981767,0.55095017,0.41497445,0.4869596,0.48794588,0.5290783,0.57678705,0.49505225,0.5799131,0.47510213,0.47523883,0.5129082,0.55149287,0.49845165,0.5543337,0.55190897,0.5623696,0.52803177,0.531608,0.6609665,0.43607655,0.47808313,0.5036856,0.44468147,0.48539045,0.55984044,0.45150188,0.4939769,0.5152384,0.51123744,0.4795774
0.5341071,0.5385699,0.53161985,0.53729934,0.39580238,0.5413349,0.4178549,0.5648304,0.35082993,0.54455864,0.66734415,0.618346,0.4996007,0.68837273,0.502198,0.6313,0.6048802,0.48375058,0.719359,0.468805,0.47667515,0.54427063,0.52771765,0.60253817,0.44733098,1.0000001,0.71380275,0.6069267,0.56946194,0.6145874,0.56813115,0.56813115,0.50315297,0.36622876,0.61256623,0.6126245,0.37225577,0.37010986,0.55258775,0.6310642,0.5417304,0.4316035,0.57494915,0.71175396,0.6219411,0.4905086,0.4806819,0.3543288,0.38948816,0.481261,0.4817332,0.42837405,0.37747774,0.45411858,0.49320596,0.34078163,0.50577676,0.40453616,0.34598562,0.45406106,0.4988619,0.36387178,0.41681445,0.4369147,0.3864259,0.30950958,0.2602137,0.27379933,0.40238208,0.43480748,0.38290754,0.42628682,0.37039983,0.37171453,0.36710426,0.4593243,0.44069532,0.42688072,0.42263922,0.5580531,0.37921265,0.3708766,0.5082282,0.38918972,0.3738913,0.4259571,0.32983744,0.38661614,0.35456482,0.36395368,0.45914704,0.39834917,0.44883978,0.40419278
0.6413711,0.5996292,0.6151916,0.6146158,0.4911727,0.71969223,0.47138768,0.68726474,0.49036908,0.6954579,0.68057036,0.6820696,0.55267894,0.68956465,0.63087267,0.6791435,0.5967959,0.629639,0.7899765,0.57141745,0.5157762,0.6826929,0.6260177,0.6552689,0.66574866,0.71380275,0.9999997,0.7081595,0.6759419,0.65882826,0.6146799,0.6146799,0.6596582,0.58613324,0.68132037,0.68282616,0.46634445,0.4612497,0.6359448,0.7418638,0.5025973,0.59947735,0.6358479,0.7874623,0.6281866,0.5506966,0.5558684,0.47178128,0.44101265,0.56783915,0.553026,0.48280156,0.41247648,0.49134767,0.51836497,0.42000905,0.5232937,0.47775847,0.46491683,0.524477,0.59394944,0.4484466,0.40617096,0.4533282,0.4540049,0.3497618,0.3765325,0.37726778,0.4788247,0.4982415,0.4545131,0.51067847,0.4443616,0.47168037,0.41523635,0.5115312,0.46379787,0.506579,0.4997214,0.520204,0.49243906,0.46505177,0.57435226,0.4293153,0.38057882,0.42967644,0.36751577,0.46575117,0.46283382,0.40665478,0.46313947,0.50136393,0.53620636,0.43208864
0.6860838,0.5938183,0.63762015,0.6306288,0.5585122,0.6423785,0.54660624,0.6354148,0.48732245,0.8051381,0.60080844,0.6697377,0.53671837,0.73868746,0.51239485,0.6267279,0.72707176,0.69778365,0.7374967,0.59001076,0.5979117,0.67369956,0.63903433,0.72768736,0.6402726,0.6069267,0.7081595,0.99999994,0.8054075,0.81190825,0.66507643,0.66507643,0.6711056,0.37027022,0.66701007,0.7886944,0.44960025,0.44893646,0.7255283,0.7277117,0.62461144,0.5648003,0.6343384,0.7736132,0.6042796,0.5898239,0.50046766,0.6523114,0.5806429,0.7299722,0.6632755,0.62834746,0.5303027,0.6616604,0.6236353,0.56468314,0.6608822,0.63205355,0.5943691,0.681354,0.6813951,0.63939846,0.589639,0.569804,0.53129214,0.49549046,0.4942099,0.48526418,0.6302407,0.6624194,0.5729735,0.6400113,0.5681051,0.5718727,0.5721341,0.642907,0.6123341,0.61859107,0.6187821,0.6010581,0.5986587,0.58671963,0.6843432,0.56976277,0.5385007,0.60898405,0.5564343,0.59537005,0.622447,0.5991729,0.5823726,0.62402296,0.66389966,0.5837407
0.6395767,0.6627976,0.6725922,0.6630986,0.5561724,0.6756395,0.6315547,0.6704144,0.5678112,0.75492096,0.6667685,0.6878741,0.5829946,0.7547634,0.49770966,0.6399073,0.74071664,0.72516763,0.7445916,0.6630569,0.64292365,0.7679851,0.73030424,0.7093939,0.6764126,0.56946194,0.6759419,0.8054075,0.99999994,0.93153274,0.7660397,0.7660397,0.7008154,0.4680283,0.7088614,0.7829913,0.4635537,0.46129623,0.7788184,0.7075566,0.65400577,0.64491886,0.6760007,0.7542588,0.6421538,0.64526725,0.57027227,0.66170806,0.5675671,0.7155855,0.64901567,0.6312889,0.5380377,0.67070097,0.6453238,0.55804944,0.63033456,0.6281566,0.66783565,0.6739107,0.6734305,0.6264737,0.56875944,0.52733195,0.48928943,0.5286939,0.5593785,0.5857638,0.63909984,0.6879348,0.6336812,0.6177,0.59534293,0.6368379,0.6174905,0.6582262,0.6776907,0.62674093,0.6251386,0.68387926,0.6219983,0.5481571,0.7072163,0.6058441,0.59520155,0.6300856,0.55012864,0.57809645,0.6230962,0.6689921,0.6122051,0.64639163,0.7123702,0.5656247
0.60781574,0.693328,0.6752479,0.6620985,0.5485687,0.6768267,0.66121393,0.67938733,0.53730327,0.75827366,0.6841877,0.6810395,0.5372383,0.7414206,0.5083411,0.66916144,0.7806895,0.72160107,0.7588264,0.66430944,0.663088,0.76830655,0.70257866,0.7216458,0.6678893,0.6145874,0.65882826,0.81190825,0.93153274,1.0,0.750561,0.750561,0.6967154,0.45993072,0.7521707,0.7699228,0.48199597,0.48042843,0.7497113,0.7311164,0.67398995,0.6088243,0.6677605,0.7407309,0.68981427,0.66448414,0.5726109,0.6451461,0.6119684,0.7159228,0.67185795,0.64417195,0.535147,0.6836746,0.67144877,0.5901883,0.63901573,0.64009076,0.6365226,0.66010493,0.6694185,0.61782163,0.59604883,0.5703448,0.5049774,0.5407554,0.54179233,0.5999474,0.6505914,0.70507616,0.63444895,0.6213171,0.61717504,0.6251037,0.62417966,0.6857968,0.6913429,0.6445536,0.6466244,0.6980037,0.6283221,0.57885325,0.70508724,0.5916545,0.6046279,0.64816874,0.561546,0.5612723,0.6345721,0.67572415,0.6072792,0.63991344,0.7007832,0.5669488
0.5835375,0.6963336,0.6292111,0.6232636,0.5045716,0.60197276,0.51957566,0.62688804,0.5330166,0.75125533,0.6855898,0.671921,0.5543934,0.65351933,0.4659797,0.65704125,0.68084836,0.6770104,0.636023,0.5943474,0.74232924,0.7789083,0.70607597,0.7011434,0.6258064,0.56813115,0.6146799,0.66507643,0.7660397,0.750561,1.0000001,1.0000001,0.6730239,0.4218272,0.6669974,0.67332345,0.34522158,0.34650192,0.6996995,0.6289718,0.58072656,0.56668425,0.58509743,0.60918236,0.6393602,0.66740423,0.42234138,0.6854508,0.6920866,0.74541545,0.6951818,0.70755565,0.60044056,0.71180713,0.65148187,0.5937912,0.61389583,0.6911994,0.6525382,0.68283767,0.68369114,0.65355355,0.59907025,0.60899436,0.54887074,0.5317795,0.61674714,0.6105873,0.62250733,0.7166572,0.58668274,0.61592925,0.6225084,0.671295,0.67284405,0.68754214,0.6814089,0.7860664,0.7838244,0.7432442,0.6656271,0.5768422,0.7476578,0.6546261,0.64920956,0.6370836,0.59834987,0.54573864,0.59720635,0.5807297,0.628002,0.6509624,0.7172523,0.6304392
0.5835375,0.6963336,0.6292111,0.6232636,0.5045716,0.60197276,0.51957566,0.62688804,0.5330166,0.75125533,0.6855898,0.671921,0.5543934,0.65351933,0.4659797,0.65704125,0.68084836,0.6770104,0.636023,0.5943474,0.74232924,0.7789083,0.70607597,0.7011434,0.6258064,0.56813115,0.6146799,0.66507643,0.7660397,0.750561,1.0000001,1.0000001,0.6730239,0.4218272,0.6669974,0.67332345,0.34522158,0.34650192,0.6996995,0.6289718,0.58072656,0.56668425,0.58509743,0.60918236,0.6393602,0.66740423,0.42234138,0.6854508,0.6920866,0.74541545,0.6951818,0.70755565,0.60044056,0.71180713,0.65148187,0.5937912,0.61389583,0.6911994,0.6525382,0.68283767,0.68369114,0.65355355,0.59907025,0.60899436,0.54887074,0.5317795,0.61674714,0.6105873,0.62250733,0.7166572,0.58668274,0.61592925,0.6225084,0.671295,0.67284405,0.68754214,0.6814089,0.7860664,0.7838244,0.7432442,0.6656271,0.5768422,0.7476578,0.6546261,0.64920956,0.6370836,0.59834987,0.54573864,0.59720635,0.5807297,0.628002,0.6509624,0.7172523,0.6304392
0.6457611,0.67532146,0.6274063,0.6213688,0.5190869,0.65876365,0.51954746,0.69040054,0.5600944,0.74351984,0.5845192,0.6494434,0.53833586,0.6785189,0.55625725,0.662163,0.56618816,0.6669662,0.6937948,0.6253034,0.6845547,0.6964666,0.66491115,0.7171972,0.6973289,0.50315297,0.6596582,0.6711056,0.7008154,0.6967154,0.6730239,0.6730239,1.0000002,0.48648223,0.65639627,0.67693293,0.45394498,0.45177585,0.6679711,0.7241988,0.5646659,0.60692644,0.5426051,0.67731726,0.66205937,0.53044856,0.50544864,0.58178365,0.5121084,0.65143824,0.6051074,0.56624466,0.5265844,0.59136564,0.598606,0.50520647,0.5455465,0.5414785,0.58018124,0.63731116,0.6113484,0.6087621,0.5653374,0.4963508,0.49977037,0.49056685,0.4626094,0.48106718,0.5770483,0.6144969,0.48852542,0.54297394,0.5724399,0.56983006,0.5096611,0.5787114,0.5437716,0.54808956,0.54490525,0.58589035,0.56710273,0.55180687,0.6823406,0.5352334,0.5077394,0.5675719,0.5092001,0.5436163,0.51443434,0.53502613,0.5603621,0.585669,0.5738785,0.5508069
0.4905183,0.46666345,0.50625396,0.49282393,0.5139014,0.58225197,0.5421619,0.5588048,0.5615712,0.4001408,0.49057302,0.52860093,0.45413378,0.477174,0.48234245,0.43206596,0.39325863,0.5278381,0.49026108,0.62899345,0.32207224,0.52507704,0.49374637,0.42859337,0.6359961,0.36622876,0.58613324,0.37027022,0.4680283,0.45993072,0.4218272,0.4218272,0.48648223,0.99999964,0.5602956,0.42310348,0.5290451,0.5315898,0.40625605,0.50255585,0.44418848,0.6914522,0.4832849,0.5190394,0.47185662,0.44144955,0.60672927,0.2518928,0.26294044,0.3370475,0.32324335,0.25867435,0.23977792,0.31894526,0.3528433,0.2889784,0.25616768,0.26237547,0.34719953,0.285518,0.34996367,0.25473577,0.23332335,0.26115885,0.29084992,0.20770922,0.27872851,0.21825767,0.28012425,0.28861737,0.31849557,0.2813528,0.2372638,0.29022285,0.26953524,0.2695,0.2547303,0.2663392,0.2607572,0.37048477,0.29885247,0.26526543,0.31393263,0.21561871,0.24139619,0.27474755,0.21386924,0.20749776,0.31849146,0.27329856,0.24801156,0.29571494,0.29176846,0.24063261
0.6471363,0.67814463,0.63146776,0.61237365,0.5551868,0.7389778,0.6684987,0.70428807,0.66278625,0.7091109,0.70372236,0.6330658,0.465374,0.72468203,0.5485864,0.7061378,0.6668147,0.7006858,0.71411943,0.69155467,0.6151644,0.70418054,0.67317516,0.6851334,0.7403603,0.61256623,0.68132037,0.66701007,0.7088614,0.7521707,0.6669974,0.6669974,0.65639627,0.5602956,1.0,0.6744366,0.54770297,0.5553213,0.6251918,0.75152147,0.6439933,0.67763925,0.64350575,0.7149466,0.6377625,0.590603,0.6434692,0.52794313,0.5148692,0.6352508,0.5959535,0.51863456,0.4622697,0.5327016,0.56229454,0.5148546,0.56321853,0.5252573,0.5272484,0.5474202,0.5937219,0.4896951,0.5079844,0.5276246,0.4861327,0.4505484,0.4793653,0.45324177,0.5544124,0.57105535,0.53959316,0.55809283,0.52129394,0.47251227,0.50090736,0.57043034,0.48189226,0.56903625,0.5655442,0.58876246,0.5672646,0.52354884,0.63418597,0.4518908,0.476593,0.52275753,0.44908965,0.4799174,0.50430053,0.5048352,0.51018846,0.5249865,0.5282254,0.47121376
0.7711693,0.6418284,0.74167794,0.73885816,0.59653556,0.64146024,0.5426719,0.70341355,0.59141237,0.75790066,0.65849805,0.679906,0.6113161,0.75267583,0.49456984,0.6795206,0.6760647,0.72731465,0.72560954,0.63754433,0.62561095,0.73564196,0.6897285,0.75574696,0.67350715,0.6126245,0.68282616,0.7886944,0.7829913,0.7699228,0.67332345,0.67332345,0.67693293,0.42310348,0.6744366,1.0000006,0.52072716,0.5188963,0.70657337,0.7378415,0.6884622,0.584267,0.674724,0.7264297,0.65134466,0.5679661,0.48368937,0.56052434,0.4720098,0.61435527,0.5842098,0.5294171,0.46467742,0.5571904,0.5393791,0.50852835,0.56215554,0.5182385,0.53117806,0.57577646,0.5808665,0.55065215,0.47119188,0.44456547,0.4449619,0.4056584,0.43681288,0.46018827,0.5692992,0.5824501,0.50965595,0.5306452,0.47823685,0.5228602,0.476486,0.5143443,0.5037129,0.5322151,0.5330226,0.5695986,0.517812,0.51488143,0.65237147,0.4919871,0.45671567,0.5246143,0.430874,0.5417174,0.49746287,0.50715244,0.5461786,0.5680602,0.5754041,0.5022151
0.59818363,0.36587307,0.50652707,0.49477258,0.52106094,0.5598032,0.4791459,0.51236874,0.5408014,0.4052644,0.4867407,0.41852343,0.30798185,0.5156635,0.34865376,0.36165583,0.39749178,0.514258,0.5255264,0.4796773,0.3163089,0.40086547,0.47300637,0.41912,0.5623339,0.37225577,0.46634445,0.44960025,0.4635537,0.48199597,0.34522158,0.34522158,0.45394498,0.5290451,0.54770297,0.52072716,0.9999996,0.99815136,0.38309804,0.5213432,0.45395073,0.5208515,0.4932329,0.5461753,0.46544984,0.43490767,0.4525829,0.2676713,0.21573915,0.325445,0.2978821,0.2777523,0.29123738,0.26014352,0.28951472,0.19650896,0.19470909,0.27323452,0.27120364,0.36974606,0.33837909,0.29016656,0.29757774,0.24536632,0.25456613,0.25289232,0.21155365,0.19171046,0.3235656,0.27845737,0.2791519,0.2687667,0.23444788,0.28495523,0.26143086,0.27539468,0.26951572,0.27340823,0.2720532,0.36816648,0.25260842,0.2614536,0.38438377,0.27142707,0.2614114,0.32392287,0.21241763,0.2807948,0.26984715,0.28224516,0.27120554,0.29510695,0.3019993,0.28508288
0.59913355,0.3670471,0.50650024,0.4939163,0.5219665,0.56130034,0.4802694,0.5093198,0.54802907,0.40327427,0.48731294,0.41575977,0.30704454,0.5129608,0.34656367,0.35948277,0.39900246,0.51267946,0.52469826,0.48349252,0.31435296,0.39904138,0.47115275,0.4186004,0.563356,0.37010986,0.4612497,0.44893646,0.46129623,0.48042843,0.34650192,0.34650192,0.45177585,0.5315898,0.5553213,0.5188963,0.99815136,0.99999994,0.38306096,0.5171427,0.45024708,0.52336043,0.49236023,0.5469556,0.46846342,0.43944523,0.4571569,0.27088806,0.2223073,0.33084863,0.3034569,0.27848428,0.29553488,0.26586506,0.2917653,0.19884937,0.19589534,0.27936295,0.27074325,0.36833033,0.34379256,0.29288715,0.30185357,0.25116715,0.25681967,0.2580928,0.2147596,0.19375996,0.32528806,0.2805733,0.2836366,0.27045754,0.239392,0.29139617,0.26712427,0.2782055,0.27250293,0.27768067,0.27646625,0.37530696,0.2567247,0.26275155,0.3842487,0.27898496,0.26759067,0.32967424,0.2137855,0.28232497,0.27325615,0.2888464,0.27437705,0.29910818,0.30473438,0.29036838
0.57081443,0.5905784,0.63625544,0.6343749,0.601262,0.62834835,0.5229221,0.62785923,0.5208002,0.7089133,0.6035579,0.6931569,0.551807,0.75137836,0.4750103,0.6036324,0.7520017,0.68193597,0.6916538,0.62286127,0.6458663,0.68831116,0.66883874,0.6826356,0.6082366,0.55258775,0.6359448,0.7255283,0.7788184,0.7497113,0.6996995,0.6996995,0.6679711,0.40625605,0.6251918,0.70657337,0.38309804,0.38306096,0.9999997,0.6291988,0.6224289,0.54189265,0.6389948,0.67942536,0.5468702,0.6119893,0.53930646,0.6260194,0.5487756,0.66584975,0.6539475,0.616879,0.597043,0.64017355,0.67107475,0.5756267,0.64977354,0.58518666,0.6918591,0.65579724,0.7342722,0.67806554,0.6113242,0.569089,0.56469434,0.49264422,0.479249,0.47265106,0.6170225,0.6598905,0.56389576,0.61616564,0.60394466,0.5952238,0.5694021,0.6099524,0.60909736,0.581008,0.5848214,0.6798292,0.62852573,0.6491934,0.6479009,0.6288942,0.5924192,0.7001009,0.54982597,0.6525036,0.5750907,0.63734317,0.65196294,0.62738395,0.6572048,0.59245807
0.6594948,0.64809984,0.69940436,0.6957671,0.5233341,0.7177006,0.62674165,0.7807329,0.5331652,0.76856774,0.70814234,0.729864,0.5362312,0.7507122,0.5201119,0.72474647,0.6223683,0.65654147,0.76522523,0.6710401,0.6143784,0.6741133,0.6751124,0.74812895,0.68587434,0.6310642,0.7418638,0.7277117,0.7075566,0.7311164,0.6289718,0.6289718,0.7241988,0.50255585,0.75152147,0.7378415,0.5213432,0.5171427,0.6291988,1.0000004,0.643728,0.6722782,0.6796695,0.7483638,0.6433968,0.5709683,0.5789277,0.5206561,0.4773002,0.63245916,0.60591996,0.536142,0.47228843,0.5194484,0.5942309,0.5026135,0.5551535,0.53635466,0.49224988,0.58713925,0.5978829,0.5190791,0.51393014,0.5084166,0.51153857,0.460282,0.4484685,0.42081583,0.55344754,0.58242476,0.44787726,0.5601153,0.49597695,0.4655743,0.47030428,0.55696476,0.4966203,0.5526069,0.54686284,0.54170734,0.5276179,0.49834558,0.6227222,0.44455972,0.45047507,0.5312608,0.41763452,0.5108743,0.49198687,0.47892293,0.51934075,0.5391133,0.5667333,0.4765857
0.5954277,0.56435996,0.5924885,0.58390486,0.5283717,0.5445784,0.5481293,0.56928027,0.4890393,0.606144,0.5367483,0.67718464,0.49819827,0.68863964,0.49233615,0.5608406,0.6473353,0.6124403,0.60217327,0.5663747,0.54915434,0.5903958,0.5667222,0.634899,0.5842484,0.5417304,0.5025973,0.62461144,0.65400577,0.67398995,0.58072656,0.58072656,0.5646659,0.44418848,0.6439933,0.6884622,0.45395073,0.45024708,0.6224289,0.643728,0.99999994,0.50766945,0.5512994,0.63668436,0.5679239,0.47251993,0.54678726,0.43000743,0.37596172,0.5184696,0.45423836,0.44499663,0.3775955,0.43799445,0.39379087,0.35627392,0.45914388,0.36716214,0.45289326,0.49316916,0.45891488,0.40053007,0.39266813,0.3631601,0.3864358,0.3547915,0.37043643,0.3456141,0.3963219,0.46116927,0.4191222,0.42914978,0.3592736,0.33531865,0.36359558,0.40128466,0.38546816,0.40423247,0.40092775,0.4866771,0.39278105,0.42011675,0.51181316,0.34198853,0.33925882,0.41367334,0.3467771,0.36238036,0.34577543,0.39448094,0.42518693,0.3840995,0.42814648,0.32448155
0.62192816,0.56570965,0.58279985,0.57383585,0.5036892,0.705391,0.6026942,0.6301765,0.67378426,0.59691197,0.6225494,0.595352,0.48043007,0.62071353,0.51352286,0.5041952,0.47945946,0.6667151,0.6092101,0.7709801,0.48622543,0.59918505,0.6277985,0.5831209,0.722631,0.4316035,0.59947735,0.5648003,0.64491886,0.6088243,0.56668425,0.56668425,0.60692644,0.6914522,0.67763925,0.584267,0.5208515,0.52336043,0.54189265,0.6722782,0.50766945,1.0000002,0.62193686,0.6523949,0.5632971,0.5059879,0.59744036,0.45274657,0.41014224,0.5041854,0.4566395,0.42527297,0.39227474,0.44795287,0.48913595,0.47351804,0.37653086,0.45744863,0.5186564,0.50738454,0.44717506,0.4633958,0.37669024,0.378359,0.38175187,0.3248606,0.41868573,0.3437828,0.46544766,0.44967386,0.4192541,0.42157948,0.37859866,0.44956878,0.4210438,0.42378965,0.382202,0.42906296,0.42017916,0.45184353,0.45981357,0.4083939,0.5326616,0.37835306,0.37876448,0.41602173,0.34252205,0.39589387,0.45100063,0.43459636,0.42254055,0.4429081,0.46043253,0.3944078
0.6472168,0.5580054,0.6605444,0.65082747,0.52897525,0.6353491,0.5536047,0.65825516,0.5953015,0.6024118,0.6689946,0.62504035,0.46899545,0.6755666,0.45857957,0.5746429,0.5937774,0.62558115,0.6733783,0.5859524,0.5193921,0.6185314,0.62212896,0.56956583,0.58701944,0.57494915,0.6358479,0.6343384,0.6760007,0.6677605,0.58509743,0.58509743,0.5426051,0.4832849,0.64350575,0.674724,0.4932329,0.49236023,0.6389948,0.6796695,0.5512994,0.62193686,0.9999998,0.66498053,0.58589286,0.5496907,0.55200166,0.41418576,0.4141081,0.49087185,0.47777537,0.4222658,0.35629836,0.45340982,0.5463117,0.48029083,0.5058805,0.46358177,0.4870606,0.47097516,0.50902176,0.43090305,0.36467806,0.37672722,0.3893017,0.34206802,0.3842049,0.35480246,0.4778872,0.44300333,0.432156,0.4025296,0.44936228,0.4404082,0.37560958,0.42985734,0.39944372,0.4571589,0.45264155,0.55263793,0.48525122,0.45031318,0.5226575,0.40739903,0.38214847,0.48867163,0.32191432,0.41775852,0.47742715,0.56674874,0.45196462,0.4764221,0.48325482,0.4020297
0.69090563,0.60170454,0.5898451,0.5878863,0.4981332,0.7192936,0.5799073,0.6539664,0.50777715,0.7016567,0.68431354,0.65667456,0.5955292,0.7884863,0.5762496,0.64913785,0.6696938,0.65748966,0.8184144,0.63766795,0.53650355,0.64438766,0.6972139,0.6970606,0.6485086,0.71175396,0.7874623,0.7736132,0.7542588,0.7407309,0.60918236,0.60918236,0.67731726,0.5190394,0.7149466,0.7264297,0.5461753,0.5469556,0.67942536,0.7483638,0.63668436,0.6523949,0.66498053,0.9999996,0.6716674,0.58429456,0.5556401,0.53845525,0.46313694,0.62467664,0.59772015,0.53109586,0.5138601,0.5622677,0.5302078,0.4588016,0.5542756,0.5082548,0.49967903,0.620006,0.594174,0.54225063,0.529237,0.46645027,0.46376184,0.4103521,0.39182222,0.42274064,0.54067934,0.58685386,0.47513628,0.5482077,0.45358512,0.50701135,0.47917575,0.5422563,0.5210228,0.50493973,0.4965579,0.5467483,0.49683884,0.48705024,0.6227981,0.5137391,0.43575883,0.5284818,0.4011355,0.5215547,0.49904805,0.5356817,0.5920414,0.53851974,0.55182064,0.5144974
0.59401155,0.669392,0.588588,0.5764159,0.4181433,0.5778403,0.52823365,0.6611326,0.5340641,0.6132223,0.63451713,0.56842405,0.50822425,0.6577743,0.488779,0.65199035,0.53761727,0.5951064,0.7017482,0.5757828,0.54824364,0.65942144,0.5865472,0.66356343,0.6323903,0.6219411,0.6281866,0.6042796,0.6421538,0.68981427,0.6393602,0.6393602,0.66205937,0.47185662,0.6377625,0.65134466,0.46544984,0.46846342,0.5468702,0.6433968,0.5679239,0.5632971,0.58589286,0.6716674,0.99999964,0.6082809,0.5038912,0.4322824,0.48534256,0.53687465,0.5093879,0.47072166,0.37827313,0.561753,0.536874,0.4302827,0.4328849,0.48799688,0.47225955,0.4915779,0.46504888,0.4052954,0.42292553,0.3950399,0.38632798,0.42404583,0.3846694,0.44063005,0.47385052,0.4954233,0.5183403,0.43131196,0.5150976,0.50826836,0.44945526,0.51089233,0.50362825,0.48775995,0.48458052,0.5925265,0.44375938,0.47456026,0.5684088,0.42582977,0.40506327,0.44786945,0.44632015,0.39177406,0.43756115,0.47882658,0.4384852,0.56635153,0.561181,0.45249447
0.49372384,0.5409441,0.5809257,0.5702023,0.52289873,0.5275921,0.5465916,0.58048683,0.4856614,0.60941845,0.5473176,0.631085,0.48195735,0.6160729,0.33698747,0.46797487,0.6237925,0.5584051,0.69067115,0.6171112,0.5671958,0.6488518,0.59123325,0.55251896,0.5535681,0.4905086,0.5506966,0.5898239,0.64526725,0.66448414,0.66740423,0.66740423,0.53044856,0.44144955,0.590603,0.5679661,0.43490767,0.43944523,0.6119893,0.5709683,0.47251993,0.5059879,0.5496907,0.58429456,0.6082809,1.0000004,0.409469,0.5633484,0.61333716,0.63944423,0.6817078,0.62658167,0.5509581,0.69382566,0.66389793,0.54537827,0.56299734,0.5972121,0.57413864,0.5636557,0.62574875,0.55031013,0.57045984,0.58704907,0.5396297,0.52123153,0.5075455,0.53333014,0.5776353,0.61373293,0.6377443,0.5480889,0.63867193,0.6762762,0.58083934,0.6559541,0.5999667,0.66055465,0.66370845,0.64092976,0.5442366,0.6028288,0.6503592,0.58136356,0.5868259,0.5632913,0.5788924,0.56729186,0.5585463,0.60195476,0.5761078,0.67381656,0.7338191,0.62915367
